application_id,applicant_id,applicant_name,applicant_city,application_date,branch_code,application_channel,pan_number,mobile_number,email_address,age_years,monthly_income_inr,employment_type,credit_score,debt_to_income_ratio,existing_loan_count,late_payments_last_12_months,loan_type,loan_amount_inr,tenure_months,defaulted,loss_given_default_inr
LA007548,APP013002,Rahul Varma,Nagpur,2024-11-26,BR019,partner_referral,RPNJP5811P,6866736921,latha_verma2@yahoo.co.in,36,23998.0,salaried_private,668,0.5142,2,1,personal,277000,48,0,
LA007549,APP019343,Sneha Ramesh,Nagpur,2023-04-03,BR007,online,ZHSJF3307T,9524233682,naveen.gupta@hotmail.com,30,62825.0,self_employed_business,594,0.4044,1,5,gold,478000,24,0,
LA007550,APP014526,Meera Varma,Coimbatore,2023-11-16,BR019,branch,JJJEI7935R,7970786666,karthik.chatterjee@yahoo.co.in,39,18049.0,salaried_private,766,0.1618,0,1,gold,33000,12,0,
LA007551,APP006774,Pooja Patel,Kolkata,2025-03-22,BR012,branch,LIYUK6122C,7852142389,farhan.reddy@protonmail.com,26,39783.0,salaried_private,857,0.4978,2,0,home,2041000,300,0,
LA007552,APP010693,Diya Iyer,Kochi,2024-01-14,BR034,partner_referral,FJJPB9464B,7239430368,zoya_subramanian3@protonmail.com,32,48072.0,salaried_private,674,0.4224,0,2,vehicle,1222000,84,0,
LA007553,APP015314,Pooja Kapoor,Mumbai,2025-04-19,BR027,branch,HDMSE2220P,7846576655,tarun_agarwal1@yahoo.co.in,41,177230.0,salaried_private,724,0.2759,0,1,gold,804000,18,0,
LA007554,APP013411,Aniket Naidu,Visakhapatnam,2025-02-26,BR007,partner_referral,ABCDE12345F,8559950169,rajesh42@protonmail.com,36,95533.0,salaried_private,752,0.2807,0,0,personal,777000,36,0,
LA007555,APP019854,Lakshmi Varma,Bhopal,2024-01-21,BR038,branch,HEIZP2031H,8393101957,latha19@hotmail.com,33,120132.0,self_employed_business,837,0.4541,0,1,personal,1135000,24,0,
LA007556,APP011831,Aditya Banerjee,Pune,2024-01-15,BR026,partner_referral,DCACF4344C,5432109876,anand15@hotmail.com,34,31282.0,salaried_private,708,0.4538,0,1,home,1562000,240,0,
LA007557,APP009218,Divya Sinha,Ludhiana,2024-06-22,BR025,branch,SLRNF5187P,7931820913,divya90@hotmail.com,30,42244.0,salaried_private,862,0.4091,0,1,gold,371000,24,0,
LA007558,APP020400,Reyansh Pillai,Nashik,2024-11-28,BR020,partner_referral,KNCYZ7170E,9022152622,divya12@rediffmail.com,35,96417.0,self_employed_business,847,0.2775,1,1,personal,612000,36,0,
LA007559,APP008559,Kavya Menon,Coimbatore,2024-08-15,BR034,direct_sales_agent,TIYQI4754Z,8228704781,dchauhan@hotmail.com,29,44572.0,salaried_private,631,0.5494,1,1,personal,859000,60,0,
LA007560,APP020249,Sneha Rao,Visakhapatnam,2023-09-20,BR028,branch,CDLSW8809N,7715381066,swathi86@hotmail.com,35,20920.0,self_employed_business,369,0.4302,2,11,personal,165000,36,0,
LA007561,APP026373,Aniket Joshi,Vadodara,2023-05-29,BR028,partner_referral,UCLLN0418V,7895100300,sridhar.ghosh@protonmail.com,48,112030.0,self_employed_professional,650,0.4756,0,2,vehicle,2500000,60,0,
LA007562,APP017921,Karthik Prasad,Kolkata,2023-11-10,BR017,partner_referral,FQRAG6415M,7982713454,aghosh@yahoo.co.in,59,53361.0,salaried_private,673,0.3954,0,2,vehicle,1270000,84,1,466853.51
LA007563,APP006766,Vinay Joshi,Nagpur,2024-12-24,BR017,partner_referral,ABCDE123$F,6520554411,arjun50@gmail.com,26,38918.0,salaried_private,755,0.2717,0,2,personal,219000,24,0,
LA007564,APP025252,Vivaan Menon,Ahmedabad,2023-03-10,BR030,branch,MXNGZ0800V,7829633943,vikram27@gmail.com,38,36820.0,self_employed_professional,835,0.4812,1,0,home,1500000,180,0,
LA007565,APP025343,Lakshmi Ramesh,Hyderabad,2025-01-07,BR003,partner_referral,GAXJK7258X,5432109876,aarav_naidu7@rediffmail.com,38,86017.0,self_employed_professional,656,0.5245,0,3,home,5341000,300,0,
LA007566,APP015184,Rahul Bose,Nashik,2024-11-12,BR022,direct_sales_agent,DVTJS9366W,9213694650,esha_hegde9@gmail.com,40,64750.0,salaried_private,734,0.5403,1,3,personal,1304000,60,0,
LA007567,APP019629,Karthik Menon,Chennai,2024-11-23,BR002,branch,RGMVS0268C,9279439380,suresh_malhotra5@hotmail.com,32,13129.0,self_employed_business,626,0.5069,1,3,personal,240000,60,0,
LA007568,APP012627,Arjun Hegde,Coimbatore,2024-03-05,BR035,partner_referral,KWALG1417I,6169556540,kiran_deshpande7@rediffmail.com,35,45446.0,salaried_private,760,0.4772,1,0,home,2317000,300,0,
LA007569,APP002603,Aditya Subramanian,Vadodara,2023-11-22,BR002,branch,URVAK6508Y,7279156031,sridhar.rao@hotmail.com,28,142977.0,salaried_government,579,0.4548,1,4,home,6844000,300,0,
LA007570,APP023651,Deepika Shah,Indore,2024-04-28,BR028,branch,RYRBT5427C,6657821929,jyothi.iyer@yahoo.co.in,31,32202.0,self_employed_professional,646,0.5058,2,3,gold,64000,6,0,
LA007571,APP005304,Shreya Sharma,Ludhiana,2024-11-07,BR011,branch,NGFVH3007H,7849711177,gsubramanian@hotmail.com,45,36360.0,salaried_government,764,0.5314,2,0,vehicle,730000,60,0,
LA007572,APP014096,Aarav Reddy,Kanpur,2023-05-09,BR005,direct_sales_agent,HNKVE5766D,9439563920,areddy@outlook.com,38,19132.0,salaried_private,614,0.5102,3,1,personal,250000,60,0,
LA007573,APP019995,Deepika Pillai,Surat,2023-10-22,BR016,online,JNDHJ9702K,9716085457,vaishnavi.verma@gmail.com,33,59330.0,self_employed_business,621,0.4526,2,4,gold,476000,36,0,
LA007574,APP000801,Meera Chatterjee,Madurai,2024-12-06,BR024,direct_sales_agent,CWXAC7065M,9217148642,sbose@yahoo.co.in,32,50949.0,contract,529,0.5079,0,5,home,3007000,300,0,
LA007575,APP016465,Aarav Gowda,Ahmedabad,2023-12-31,BR008,branch,SKYUV1857P,9423277742,sanjana87@outlook.com,44,80025.0,salaried_private,688,0.4994,1,3,home,3523000,180,0,
LA007576,APP025225,Rahul Bhat,Ludhiana,2025-04-08,BR031,online,KSLCP0423W,8913083081,manoj_kapoor7@rediffmail.com,38,27454.0,self_employed_professional,641,0.4451,1,1,gold,209000,24,0,
LA007577,APP016840,Meera Gowda,Coimbatore,2023-04-28,BR004,online,ABCDE12345F,6274231325,lgupta@outlook.com,46,53549.0,salaried_private,900,0.3127,2,0,gold,150000,24,0,
LA007578,APP017315,Shreya Pillai,Bhopal,2025-04-16,BR004,branch,LNSNC9043M,7361637187,ganesh.kapoor@hotmail.com,49,79912.0,salaried_private,522,0.5576,1,9,vehicle,1481000,48,0,
LA007579,APP002897,Deepika Iyer,Jaipur,2024-09-30,BR005,branch,SGHCL5011R,6566486654,sandeep.deshpande@rediffmail.com,29,50546.0,salaried_government,744,0.7259,1,0,home,3443000,240,0,
LA007580,APP010009,Gayathri Kulkarni,Mysuru,2025-01-20,BR040,branch,SPRKM6005Y,9955468785,rajesh.rao@protonmail.com,31,50119.0,salaried_private,636,0.4458,2,3,gold,394000,24,0,
LA007581,APP022413,Meera Iyer,Ludhiana,2024-05-20,BR012,online,FLASJ5868U,6632181062,nandini_sharma7@hotmail.com,25,43781.0,self_employed_professional,774,0.5059,0,1,home,2857000,360,0,
LA007582,APP009952,Aditya Chatterjee,Vadodara,2024-01-28,BR032,online,EPLVH9085Z,8469692598,cbose@gmail.com,31,43777.0,salaried_private,710,0.8048,3,1,personal,701000,36,0,
LA007583,APP017218,Karthik Pillai,Kanpur,2024-06-18,BR029,branch,AZAPH0597R,9124299437,sanjana.bhatia@protonmail.com,49,18284.0,salaried_private,711,0.3485,0,1,gold,105000,18,0,
LA007586,APP016922,Nandini Shah,Vadodara,2024-02-16,BR013,branch,MZKTH1917J,7181455136,vagarwal@protonmail.com,47,126998.0,salaried_private,610,0.3271,0,2,home,5009000,360,0,
LA007587,APP025771,Siddharth Kulkarni,Madurai,2024-05-25,BR038,online,GHCIR6486A,7201934256,dchatterjee@yahoo.co.in,41,55233.0,self_employed_professional,887,0.3039,0,0,home,2207000,360,0,
LA007588,APP000733,Priya Desai,Ahmedabad,2023-05-12,BR008,online,BZEBK6911J,8324271886,kiran54@outlook.com,32,128325.0,contract,701,0.1981,0,0,personal,525000,24,0,
LA007589,APP000824,Praveen Banerjee,Lucknow,2023-04-06,BR027,branch,XACHW1386M,8378064436,hrathore@protonmail.com,32,71869.0,contract,575,0.787,1,2,vehicle,1090000,24,0,
LA007590,APP025786,Nikhil Naidu,Mysuru,2023-01-14,BR027,partner_referral,VGXTI9392Y,8148004183,kkapoor@protonmail.com,41,65335.0,self_employed_professional,726,0.2175,0,0,personal,410000,36,0,
LA007591,APP001147,Karthik Ramesh,Bhopal,2025-02-28,BR036,partner_referral,FDIHY7160B,8593227574,arjun_shetty7@rediffmail.com,35,52711.0,contract,627,0.2563,1,3,gold,189000,18,0,
LA007592,APP009455,Manoj Iyer,Nashik,2024-06-15,BR012,online,IKWAH6015G,8440772930,arjun.hegde@protonmail.com,30,77971.0,salaried_private,586,0.4146,2,4,personal,851000,48,0,
LA007593,APP026226,Sneha Sinha,Bhopal,2025-01-22,BR025,online,ATHMZ3484J,6324330337,divya79@yahoo.co.in,45,98192.0,self_employed_professional,689,0.3705,2,2,personal,480000,36,0,
LA007594,APP009937,Kavya Rao,Kochi,2024-03-31,BR013,branch,abcde1234f,7347716697,imran.rao@yahoo.co.in,31,42320.0,salaried_private,900,0.1758,0,0,gold,160000,24,0,
LA007595,APP026569,Yash Subramanian,Tirunelveli,2023-03-08,BR009,direct_sales_agent,FGUAW0587V,7979087181,mahesh_pillai1@protonmail.com,52,63966.0,self_employed_professional,872,0.7431,3,0,gold,488000,18,0,
LA007596,APP008685,Nandini Subramanian,Vadodara,2023-12-14,BR024,partner_referral,LWGXK4062C,6604232434,esha_deshpande2@yahoo.co.in,29,60234.0,salaried_private,733,0.5204,2,3,home,2629000,360,0,
LA007597,APP005510,Ritika Sinha,Bengaluru,2025-03-22,BR006,direct_sales_agent,ESAKH6832I,6297181126,arjun52@gmail.com,48,76696.0,salaried_government,803,0.4963,1,0,personal,1500000,60,0,
LA007599,APP006597,Swathi Hegde,Ahmedabad,2024-05-14,BR017,online,SNSCA7479Y,7985962016,gayatri48@hotmail.com,26,178665.0,salaried_private,731,0.4001,0,1,home,8137000,240,0,
LA007600,APP014670,Yash Malhotra,Tirunelveli,2025-04-21,BR024,partner_referral,YBSLG4634B,9525056864,kmenon@protonmail.com,39,37843.0,salaried_private,845,0.4555,2,1,gold,72000,6,0,
LA007601,APP001915,Rahul Nair,Vadodara,2025-04-15,BR032,direct_sales_agent,12345ABCDE,9024169177,uma50@hotmail.com,50,25368.0,contract,672,0.3535,1,0,gold,200000,36,0,
LA007603,APP015599,Sandeep Malhotra,Madurai,2024-08-16,BR028,branch,ZNNJJ1329W,8798695823,pshah@gmail.com,41,71753.0,salaried_private,766,0.3464,0,1,vehicle,776000,36,0,
LA007604,APP017567,Vikram Patel,Bengaluru,2024-04-01,BR033,partner_referral,WXADI9020W,9315401908,inaidu@outlook.com,52,24370.0,salaried_private,889,0.696,1,0,vehicle,596000,48,0,
LA007605,APP016971,Lakshmi Iyer,Ahmedabad,2023-10-26,BR024,branch,XIAQL0861C,8314503921,arjun_patel3@yahoo.co.in,47,30918.0,salaried_private,473,0.4516,0,11,home,1500000,240,0,
LA007606,APP014110,Divya Chauhan,Mumbai,2023-12-15,BR034,partner_referral,YGKMG7245K,7065957742,aarav_banerjee2@protonmail.com,38,21012.0,salaried_private,600,0.4995,0,5,vehicle,227000,24,0,
LA007607,APP005561,Reyansh Bhat,Bhopal,2024-12-05,BR026,branch,IDJSG3547G,9183692078,gayatri_patel6@rediffmail.com,50,136466.0,salaried_government,573,0.2431,0,5,gold,1000000,36,0,
LA007608,APP026770,Manoj Sharma,Jaipur,2024-08-12,BR013,online,DTETH7667W,7069947419,divya12@hotmail.com,60,81766.0,self_employed_professional,494,0.706,1,5,personal,1018000,24,0,
LA007609,APP025311,Rohan Naidu,Mysuru,2024-09-19,BR004,direct_sales_agent,WXKHI8053T,9960122273,meera.das@protonmail.com,38,57987.0,self_employed_professional,801,0.6012,2,0,home,3027000,300,0,
LA007610,APP000708,Shreya Joshi,Indore,2023-07-07,BR038,online,AJMPN7955A,9179615236,imran.hegde@yahoo.co.in,31,71422.0,contract,440,0.5168,2,11,home,3207000,240,0,
LA007611,APP014061,Aditya Bhat,Vadodara,2024-03-26,BR039,branch,JLRRJ7655A,6242929160,latha_ghosh9@gmail.com,38,153699.0,salaried_private,578,0.2765,0,3,personal,1500000,48,0,
LA007612,APP012063,Nandini Pillai,Jaipur,2024-09-12,BR015,direct_sales_agent,AVLXE2305Z,9330804805,swathi79@hotmail.com,34,56673.0,salaried_private,787,0.3032,0,2,gold,524000,36,0,
LA007613,APP026011,Pooja Verma,Tirunelveli,2023-05-11,BR025,branch,ZYUXD5265K,987654321012,sridhar27@yahoo.co.in,43,80182.0,self_employed_professional,623,0.4406,3,5,personal,427000,24,0,
LA007614,APP002273,Divya Bose,Kanpur,2024-01-13,BR020,direct_sales_agent,EQXPC1883Z,9128514209,sridhar.agarwal@outlook.com,25,59337.0,salaried_government,680,0.4761,0,2,home,3113000,240,0,
LA007615,APP008740,Nikhil Kapoor,Jaipur,2025-04-27,BR022,branch,FACHX9259F,8682506645,vikram_ghosh2@protonmail.com,29,70282.0,salaried_private,718,0.5162,2,2,vehicle,1411000,60,0,
LA007616,APP012428,Ritika Menon,Lucknow,2023-11-30,BR007,online,PXLAI9409J,6493414478,vinay_menon9@gmail.com,35,26280.0,salaried_private,735,0.561,1,2,vehicle,618000,60,0,
LA007618,APP013052,Rohan Shah,Coimbatore,2024-11-30,BR002,partner_referral,NKLCS7723N,8513748936,naveen.joshi@protonmail.com,36,28531.0,salaried_private,744,0.4815,0,1,vehicle,542000,48,0,
LA007619,APP024305,Ritika Bhat,Mumbai,2024-11-14,BR002,online,GZAET0647E,7634635843,creddy@outlook.com,33,98848.0,self_employed_professional,700,0.8616,2,0,vehicle,1953000,36,0,
LA007620,APP011080,Neha Joshi,Hyderabad,2024-05-27,BR038,branch,IADGK3615G,8912091071,hsubramanian@hotmail.com,33,25146.0,salaried_private,636,0.5639,1,5,vehicle,720000,84,1,237893.97
LA007621,APP023295,Aarav Kapoor,Jaipur,2024-11-12,BR031,partner_referral,KZLKH4710N,7193084373,pallavi_iyer6@hotmail.com,29,96290.0,self_employed_professional,835,0.2687,0,2,home,3129000,300,0,
LA007622,APP002174,Rohan Kapoor,Bhopal,2025-05-21,BR032,direct_sales_agent,JXTIS1228A,7589632044,fmehta@protonmail.com,24,54058.0,salaried_government,455,0.4942,0,11,personal,926000,48,0,
LA007623,APP006502,Anjali Joshi,Visakhapatnam,2025-05-27,BR021,direct_sales_agent,PYEUL5984X,7490489564,jyothi_agarwal4@yahoo.co.in,25,77963.0,salaried_private,750,0.4562,1,0,home,2797000,180,0,
LA007624,APP024629,Karthik Mukherjee,Indore,2025-06-14,BR023,branch,QPQZQ9960N,9014671414,tchatterjee@rediffmail.com,35,29419.0,self_employed_professional,697,0.4645,0,1,vehicle,641000,60,0,
LA007625,APP003774,Sneha Nair,Indore,2024-06-12,BR040,partner_referral,FMHET4683G,6284218676,omkar53@rediffmail.com,34,119821.0,salaried_government,834,0.2904,0,0,personal,1500000,60,0,
LA007626,APP022027,Swathi Hegde,Bhopal,2023-10-02,BR007,direct_sales_agent,FRXHZ9346C,9781065970,yamini.shah@yahoo.co.in,53,37211.0,self_employed_business,851,0.4161,1,0,gold,295000,24,0,
LA007627,APP025178,Aniket Desai,Mumbai,2023-11-29,BR001,direct_sales_agent,PBGTY3932F,8288093554,tkapoor@hotmail.com,38,100445.0,self_employed_professional,623,0.6495,3,4,vehicle,2500000,84,0,
LA007628,APP004994,Anjali Subramanian,Kolkata,2023-11-23,BR026,direct_sales_agent,PITGH0206N,6426883407,ishita.hegde@hotmail.com,42,20376.0,salaried_government,789,0.1503,1,0,gold,37000,18,0,
LA007629,APP026184,Aniket Hegde,Delhi,2024-04-02,BR028,partner_referral,MMIHD1945F,8684689340,vjoshi@outlook.com,45,34346.0,self_employed_professional,900,0.489,1,0,home,1652000,300,0,
LA007630,APP017502,Aadhya Subramanian,Bengaluru,2023-12-11,BR023,direct_sales_agent,12345ABCDE,9804844402,shreya.shah@outlook.com,51,50667.0,salaried_private,703,0.6575,1,2,home,3499000,360,0,
LA007631,APP000839,Kavya Sharma,Kanpur,2023-01-30,BR032,branch,MUWCA0774J,9639553780,omkar_venkatesan4@hotmail.com,33,117922.0,contract,528,0.7259,2,4,home,7918000,300,0,
LA007632,APP002771,Aarav Naidu,Coimbatore,2025-05-27,BR017,direct_sales_agent,WEUWM1119C,5432109876,pchauhan@protonmail.com,29,126474.0,salaried_government,601,0.6499,1,4,personal,757000,12,1,473596.42
LA007633,APP006338,Kavya Subramanian,Tirunelveli,2024-04-05,BR009,partner_referral,,8923624771,tchatterjee@rediffmail.com,25,33358.0,salaried_private,723,0.5128,1,0,personal,477000,48,0,
LA007634,APP014362,Ananya Sharma,Nashik,2023-12-08,BR035,branch,ZJRIL1396K,6903862132,vinay31@yahoo.co.in,38,60749.0,salaried_private,534,0.5939,1,6,personal,1164000,60,1,933182.23
LA007635,APP014957,Praveen Nair,Chennai,2023-01-28,BR037,online,DCIUC9240F,9429998448,imran.patel@protonmail.com,40,21248.0,salaried_private,690,0.8126,2,4,vehicle,597000,60,0,
LA007636,APP015254,Deepika Patel,Ahmedabad,2023-04-10,BR009,branch,XCDLU2572E,6858223632,chetan_shah7@yahoo.co.in,40,98707.0,salaried_private,548,0.4845,1,4,personal,1500000,48,0,
LA007637,APP000821,Divya Mukherjee,Lucknow,2024-03-11,BR006,online,LLYFD0998V,9631569131,praveen88@protonmail.com,32,70218.0,contract,733,0.4845,0,2,personal,1436000,60,0,
LA007638,APP001102,Arjun Nair,Madurai,2024-09-07,BR016,branch,SLUXJ9586W,8500364163,harish_ghosh3@outlook.com,35,23355.0,contract,789,0.5588,0,0,home,1606000,300,0,
LA007639,APP001401,Pooja Nair,Lucknow,2023-05-24,BR037,branch,TFXHX4529N,8122066474,tvenkatesan@rediffmail.com,38,22515.0,contract,592,0.4362,0,5,personal,407000,60,0,
LA007640,APP020375,Ritika Joshi,Ahmedabad,2023-01-21,BR039,online,MUPJU6775E,6183342086,vdeshpande@yahoo.co.in,35,66504.0,self_employed_business,519,0.2625,1,8,gold,224000,18,0,
LA007641,APP006789,Neha Desai,Hyderabad,2024-03-16,BR014,partner_referral,NHGZP9636S,6341658754,bhavana39@yahoo.co.in,26,41174.0,salaried_private,851,0.2872,0,0,gold,360000,36,0,
LA007642,APP010062,Ishaan Varma,Kochi,2024-10-24,BR022,online,MIQNE8099G,8700295156,rohit_chatterjee8@rediffmail.com,31,56154.0,salaried_private,900,0.4761,0,0,vehicle,1281000,60,0,
LA007643,APP011886,Vivaan Varma,Jaipur,2024-01-17,BR017,online,LQLIL6237M,8197632937,priya_venkatesan7@yahoo.co.in,34,35708.0,salaried_private,675,0.6852,1,4,personal,719000,48,0,
LA007644,APP005424,Swathi Bhat,Kanpur,2023-02-23,BR012,partner_referral,MCZUD7055P,9430036846,charitha_hegde5@yahoo.co.in,47,29514.0,salaried_government,521,0.5833,0,5,personal,604000,48,1,563982.9
LA007645,APP004326,Karthik Menon,Tirunelveli,2024-01-15,BR021,online,LZDKW5456C,7156537068,hema.bose@gmail.com,36,81969.0,salaried_government,674,0.3646,1,1,personal,735000,36,0,
LA007646,APP025139,Shreya Chauhan,Tirunelveli,2024-11-23,BR024,online,JNJUV7334M,9360065595,sbhat@hotmail.com,37,66288.0,self_employed_professional,590,0.6121,0,5,vehicle,1246000,36,0,
LA007647,APP012067,Vikram Verma,Chennai,2023-07-22,BR030,branch,INBQC8568E,6498709429,kiran33@protonmail.com,34,57300.0,salaried_private,900,0.2614,0,0,home,1744000,240,0,
LA007649,APP019400,Shreya Sharma,Kochi,2025-01-20,BR029,branch,GQAPQ8624C,9916455148,esha26@gmail.com,31,134424.0,self_employed_business,835,0.6044,1,0,home,9423000,360,0,
LA007650,APP003894,Ishaan Patel,Hyderabad,2023-08-29,BR006,online,CSHLT9744S,6589367322,gayatri.deshpande@protonmail.com,34,42401.0,salaried_government,813,0.3912,0,0,personal,609000,48,0,
LA007651,APP004064,Divya Patel,Hyderabad,2023-12-12,BR013,direct_sales_agent,XPFKJ5110I,9614439498,bhargav.krishnan@outlook.com,35,37861.0,salaried_government,673,0.3845,0,2,gold,310000,24,0,
LA007652,APP016483,Reyansh Bhat,Visakhapatnam,2025-02-24,BR024,branch,VWCKP8638C,7164090608,suresh58@yahoo.co.in,45,119403.0,salaried_private,648,0.688,2,4,vehicle,2500000,48,0,
LA007653,APP025208,Praveen Kapoor,Kochi,2024-08-27,BR039,branch,HPEAT1951W,9819506480,lsharma@outlook.com,38,21420.0,self_employed_professional,752,0.4296,2,0,vehicle,258000,48,0,
LA007654,APP006595,Shreya Mukherjee,Mumbai,2023-07-15,BR024,partner_referral,TPLSB5105D,9165866870,hema_venkatesan3@yahoo.co.in,26,174591.0,salaried_private,731,0.4014,2,1,vehicle,2098000,48,0,
LA007655,APP012734,Vivaan Reddy,Ahmedabad,2023-04-02,BR037,branch,KTHWG0119X,8139234906,deepak.gowda@outlook.com,35,60383.0,salaried_private,734,0.513,0,1,personal,343000,12,0,
LA007656,APP016446,Deepika Bose,Ahmedabad,2024-02-19,BR005,partner_referral,XNRFG5334B,6786124972,mverma@gmail.com,44,64689.0,salaried_private,621,0.639,1,2,vehicle,1334000,48,0,
LA007657,APP023959,Sneha Chatterjee,Lucknow,2023-09-03,BR002,branch,JVRWP5984G,9498814310,anand62@protonmail.com,32,44515.0,self_employed_professional,711,0.6064,1,2,home,2626000,300,0,
LA007658,APP017047,Swathi Reddy,Vadodara,2023-10-23,BR037,branch,UKVZU3872K,6048582789,enair@outlook.com,47,83276.0,salaried_private,726,0.4712,1,1,gold,546000,18,0,
LA007659,APP021142,Nikhil Naidu,Pune,2024-07-19,BR006,branch,BUFPI1757I,6023024471,mahesh31@protonmail.com,40,26170.0,self_employed_business,601,0.4389,3,2,gold,187000,36,0,
LA007660,APP013303,Vinay Menon,Indore,2023-05-01,BR026,branch,MBIEZ1479B,6887356719,naveen.rathore@gmail.com,36,61165.0,salaried_private,727,0.4349,1,0,home,2741000,240,0,
LA007661,APP018804,Rahul Prasad,Indore,2024-11-01,BR014,branch,QBGKB1878B,9109180304,charitha66@gmail.com,28,29909.0,self_employed_business,684,0.4585,1,1,personal,312000,36,0,
LA007662,APP007531,Arjun Pillai,Pune,2023-02-01,BR022,partner_referral,IWSXU0272T,7340194790,divya33@protonmail.com,27,90385.0,salaried_private,689,0.5159,2,2,personal,666000,24,0,
LA007663,APP004858,Diya Iyer,Madurai,2024-01-06,BR011,partner_referral,VQVEC2666I,9727502902,hema.mukherjee@hotmail.com,40,65275.0,salaried_government,827,0.4241,1,1,home,2238000,240,0,
LA007664,APP015077,Karthik Joshi,Kolkata,2023-02-18,BR004,branch,LAYTQ0356F,8126784375,nandini.hegde@hotmail.com,40,40760.0,salaried_private,774,0.2664,0,0,personal,393000,48,0,
LA007665,APP010478,Vivaan Desai,Pune,2023-05-15,BR031,branch,YQEYU9404A,8331947236,rohit11@yahoo.co.in,32,27154.0,salaried_private,900,0.656,2,0,personal,140000,12,0,
LA007666,APP011676,Divya Banerjee,Mysuru,2023-06-06,BR017,branch,DNBGD5222F,6689769093,trailing.dot@domain.,34,17400.0,salaried_private,900,0.5272,0,0,personal,270000,36,0,
LA007667,APP005765,Neha Rao,Lucknow,2024-04-16,BR019,partner_referral,MHIGB3804T,9824652327,imran.subramanian@gmail.com,60,16242.0,salaried_government,674,0.2057,0,0,gold,71000,24,0,
LA007668,APP024439,Reyansh Kapoor,Nashik,2023-02-06,BR012,direct_sales_agent,PTMUS9270Q,7376954749,lakshmi80@hotmail.com,34,41246.0,self_employed_professional,862,0.5285,0,0,personal,454000,24,0,
LA007669,APP009684,Nandini Subramanian,Hyderabad,2024-05-15,BR021,branch,PZUEY1779T,7960839589,naveen_mukherjee6@protonmail.com,31,22770.0,salaried_private,597,0.679,4,5,vehicle,464000,84,1,267791.54
