application_id,applicant_id,applicant_name,applicant_city,application_date,branch_code,application_channel,pan_number,mobile_number,email_address,age_years,monthly_income_inr,employment_type,credit_score,debt_to_income_ratio,existing_loan_count,late_payments_last_12_months,loan_type,loan_amount_inr,tenure_months,defaulted,loss_given_default_inr,rejection_reason
LA008818,APP005806,Divya Chauhan,Nashik,2025-06-25,BR038,online,HFISZ8564W,8183824812,manoj_krishnan4@yahoo.co.in,,118279.0,Salaried_Government,729,0.2461,0.0,0,home,3588000,300.0,0,,missing_required_field
LA008853,APP018731,Aadhya Reddy,Mumbai,2023-09-30,BR002,branch,WCFBC6184E,7325123354,apatel@gmail.com,28.0,100727.0,self_employed_business,1200,0.4937,1.0,1,personal,1500000,48.0,0,,credit_score_out_of_range
LA008884,APP018751,Diya Iyer,Hyderabad,31/02/2024,BR007,online,RYKGL1212C,6976901297,nandini_shah7@yahoo.co.in,28.0,143314.0,self_employed_business,660,0.5101,0.0,3,personal,1500000,24.0,0,,unparseable_application_date
LA008901,APP018085,Krishna Malhotra,Tirunelveli,2024-04-30,BR037,direct_sales_agent,BRMQR5676G,8785976724,vrathore@outlook.com,,105078.0,salaried_private,398,0.4363,2.0,9,personal,1500000,60.0,0,,missing_required_field
LA008911,APP001132,Vivaan Krishnan,Coimbatore,2023-05-08,BR024,branch,KSLTU9461Z,6808685829,vsubramanian@hotmail.com,35.0,37558.0,contract,789,0.2806,,1,gold,321000,36.0,0,,missing_required_field
LA008954,APP008275,Sandeep Patel,Nagpur,not_a_date,BR020,branch,XYJTQ1465T,8015861200,uma.prasad@hotmail.com,29.0,20928.0,salaried_private,656,0.4552,0.0,2,vehicle,375000,48.0,0,,unparseable_application_date
LA009016,APP025775,Sneha Mukherjee,Kochi,,BR025,online,DDXNJ6983F,8882553374,sunita.hegde@rediffmail.com,41.0,56672.0,self_employed_professional,663,0.3004,0.0,0,personal,489000,36.0,0,,unparseable_application_date
LA009029,APP009516,Yash Gowda,Bhopal,2024-03-19,BR026,online,CZULG0200A,8806330283,trathore@protonmail.com,31.0,-25000.0,salaried_private,834,0.4013,0.0,1,gold,143000,18.0,0,,income_not_positive
LA009057,APP005825,Harsha Joshi,Tirunelveli,2024-05-19,BR025,online,GIKNF3266X,6343801803,mahesh.sharma@outlook.com,,53058.0,salaried_government ,735,0.4426,0.0,1,vehicle,1401000,84.0,0,,missing_required_field
LA009083,APP003654,Aarav Shah,Kochi,31/02/2024,BR037,direct_sales_agent,NVITN6100R,9894149806,naveen.gupta@outlook.com,33.0,35520.0,salaried_government,553,0.5728,0.0,4,home,2513000,360.0,0,,unparseable_application_date
LA009142,APP007063,Divya Naidu,Vadodara,2023-04-09,BR015,online,NTXYR0542G,8086073978,sandeep.patel@gmail.com,27.0,138737.0,salaried_private,694,0.3347,,2,home,5946000,360.0,0,,missing_required_field
LA009146,APP000135,Shreya Prasad,Madurai,2025-04-23,BR001,branch,HZBUC6523A,8684120675,bhargav63@gmail.com,26.0,-25000.0,contract,820,0.5996,3.0,0,gold,480000,18.0,0,,income_not_positive
LA009154,APP002061,Bhavana Krishnan,Ahmedabad,2023-08-04,BR003,branch,KFUDL4550N,6373276301,shreya_chatterjee2@yahoo.co.in,,46451.0,contract,743,0.4464,0.0,2,personal,880000,60.0,0,,missing_required_field
LA009185,APP024354,Aarav Varma,Rajkot,2024-01-29,BR038,online,NWBII0920T,8955376083,ghegde@outlook.com,34.0,24038.0,self_employed_professional,701,0.9249,,0,gold,129000,6.0,0,,missing_required_field
LA009201,APP007556,Arjun Sharma,Nagpur,2025-04-01,BR021,branch,ZAEFD5441L,9431657449,divya_bhat3@rediffmail.com,28.0,0.0,salaried_private,587,0.4576,1.0,4,personal,1500000,48.0,0,,income_not_positive
LA009219,APP018166,Swathi Chauhan, Bhopal,2023-05-22,BR007,partner_referral,RTYLC7964D,8300265517,vinay.hegde@hotmail.com,,85080.0,salaried_private,566,0.6889,3.0,5,personal,1276000,48.0,0,,missing_required_field
LA009230,APP024534,Deepika Gowda,Chennai,2023-11-28,BR035,branch,JVJCL6435S,8445378715,shreya_nair3@hotmail.com,35.0,-1.0,self_employed_professional,616,0.625,1.0,2,personal,876000,60.0,0,,income_not_positive
LA009238,APP005546,Pooja Prasad,Mysuru,2024-12-01,BR004,online,PSELM9523G,7197385586,shreya_shah8@gmail.com,49.0,68762.0,SALARIED_GOVERNMENT,985,0.5487,0.0,1,home,4664000,360.0,0,,credit_score_out_of_range
LA009245,APP001563,Harsha Subramanian,Tirunelveli,2023-04-03,BR016,direct_sales_agent,DAEEI0466X,8255600390,lakshmi.krishnan@yahoo.co.in,40.0,36306.0,contract,734,0.518,0.0,1,vehicle,883000,,0,,missing_required_field
LA009270,APP023749,Anjali Hegde,Kochi,,BR005,direct_sales_agent,TJIRD7728Q,6433656948,yamini.das@yahoo.co.in,31.0,58827.0,self_employed_professional,862,0.3801,0.0,1,vehicle,889000,48.0,0,,unparseable_application_date
LA009296,APP021248,Krishna Rao,Bengaluru,2025-05-07,BR033,branch,JSQRV9074C,9419625412,pallavi.pillai@hotmail.com,41.0,0.0,self_employed_business,615,0.5439,2.0,2,gold,29000,6.0,0,,income_not_positive
LA009315,APP024058,Nandini Varma,Kochi,2023-04-02,BR011,online,FGNPJ3567B,8141038507,meera85@gmail.com,33.0,-25000.0,self_employed_professional,607,0.4283,0.0,2,vehicle,1750000,84.0,0,,income_not_positive
LA009351,APP026940,Pooja Patel,Visakhapatnam ,2025-01-26,BR025,partner_referral,FVHNP5954K,7591964719,lakshmi46@yahoo.co.in,43.0,49766.0,,745,0.1567,0.0,1,gold,88000,12.0,0,,missing_required_field
LA009358,APP017761,Swathi Sinha,Lucknow,2025-02-23,BR033,online,UCZUL0449W,7639172499,hema28@rediffmail.com,55.0,27009.0,salaried_private,765,0.737,,1,home,1873000,360.0,0,,missing_required_field
LA009384,APP026632,Meera Banerjee,Mumbai,2025-04-09,BR011,direct_sales_agent,RSUSB9595A,6080112870,swathi98@protonmail.com,55.0,13176.0,self_employed_professional,711,0.3404,0.0,1,gold,26000,,0,,missing_required_field
LA009428,APP000835,Divya Iyer, Ahmedabad,2023-12-21,BR019,partner_referral,LZBXX2712H,6171853425,varun_kapoor8@outlook.com,33.0,-1.0,contract,826,0.3766,0.0,0,home,2254000,300.0,0,,income_not_positive
LA009432,APP011570,Anjali Hegde,Pune,2024-07-06,BR031,direct_sales_agent,TNGYV9538I,7134653641,vaishnavi_rao9@protonmail.com,34.0,-1.0,salaried_private,773,0.95,1.0,2,home,1500000,240.0,0,,income_not_positive
LA000251,APP013978,Karthik Chatterjee,Madurai,2024-03-22,BR001,branch,LWKAZ2703A,8829134987,miyer@rediffmail.com,37.0,85743.0,salaried_private,782,0.6302,1.0,0,vehicle,1965000,48.0,0,,duplicate_application_id
LA000488,APP006022,Ritika Gowda,Tirunelveli,2024-05-17,BR024,direct_sales_agent,GGQNJ9656M,6222828547,lakshmi.malhotra@outlook.com,24.0,22719.0,salaried_private,638,0.4162,0.0,1,personal,334000,48.0,0,,duplicate_application_id
LA000199,APP003719,Gayathri Patel,Mysuru,2023-06-24,BR011,online,TACCN4632M,8497880855,charitha38@yahoo.co.in,33.0,62016.0,salaried_government,688,0.4153,0.0,3,personal,742000,36.0,0,,duplicate_application_id
LA009527,APP003398,Aditya Verma,Bhopal,2023-10-26,BR006,branch,IGGMK7193H,8658901153,naveen10@hotmail.com,32.0,-1.0,salaried_government,819,0.3599,1.0,1,personal,269000,48.0,0,,income_not_positive
LA009549,APP010083,Sandeep Verma,Hyderabad,31/02/2024,BR036,branch,QPTBK0829P,8650536516,deepak.bhat@gmail.com,31.0,59709.0,salaried_private,658,0.4332,0.0,2,personal,1084000,60.0,0,,unparseable_application_date
LA009581,APP002192,Vinay Pillai,Surat,2024-03-07,BR016,partner_referral,YUFXS4389P,8804826060,vnaidu@yahoo.co.in,25.0,-1.0,salaried_government,853,0.5123,1.0,0,vehicle,629000,60.0,0,,income_not_positive
LA009598,APP016711,Vinay Sharma,Surat,2023-01-12,BR022,branch,DPEHW8438E,7657379988,vghosh@yahoo.co.in,46.0,0.0,salaried_private,625,0.6022,0.0,3,vehicle,554000,48.0,0,,income_not_positive
LA009621,APP001703,Lakshmi Verma,Bengaluru,31/02/2024,BR023,online,DIAVT0439A,8901811632,hema.subramanian@rediffmail.com,42.0,92953.0,contract,750,0.5402,1.0,2,gold,758000,18.0,0,,unparseable_application_date
LA009638,APP022112,Swathi Iyer,Kanpur,2023-03-06,BR011,online,MGYDZ9041S,9700930109,suresh.prasad@protonmail.com,57.0,92074.0,self_employed_business,712,0.245,1.0,0,gold,209000,,0,,missing_required_field
LA009661,APP012975,Kavya Ramesh,Chennai,2023-07-21,BR033,partner_referral,GTEYX7506B,7001542825,ishita_patel9@outlook.com,36.0,21020.0,salaried_private,0,0.3341,1.0,1,vehicle,177000,36.0,0,,credit_score_out_of_range
LA009674,APP020154,Nandini Reddy,Tirunelveli,2024-06-13,BR011,online,HNQFK1387V,7191730263,manoj31@yahoo.co.in,34.0,49025.0,self_employed_business,-15,0.2491,0.0,2,personal,251000,24.0,0,,credit_score_out_of_range
LA009677,APP012849,Yash Banerjee,Kanpur,2025-01-13,BR027,online,IMJWX2794J,7110284578,esha42@rediffmail.com,36.0,-25000.0,salaried_private,686,0.1298,0.0,2,gold,99000,18.0,0,,income_not_positive
LA009692,APP012682,Diya Krishnan,Kolkata,,BR018,online,YEHFR0770J,8301436868,bhargav.shah@yahoo.co.in,35.0,51996.0,salaried_private,585,0.5806,0.0,4,vehicle,1400000,60.0,0,,unparseable_application_date
LA009711,APP013951,Diya Malhotra,Mumbai,,BR006,branch,GFIRI8450L,8258893974,anand.raman@hotmail.com,37.0,69642.0,salaried_private,871,0.3286,1.0,1,home,2147000,300.0,0,,unparseable_application_date
LA009722,APP014462,Ananya Verma,Nagpur,2024-12-04,BR009,branch,QIFNN2001K,7545881136,vinay_mehta6@rediffmail.com,39.0,0.0,salaried_private,819,0.9408,4.0,0,home,3332000,300.0,0,,income_not_positive
LA009732,APP009517,Manoj Patel,Bhopal,2024-07-30,BR033,partner_referral,EERAL1821R,8601571149,oagarwal@hotmail.com,31.0,-25000.0,salaried_private,635,0.327,0.0,1,home,2303000,240.0,0,,income_not_positive
LA009762,APP018147,Bhavana Patel,Nagpur ,2024-12-25,BR017,direct_sales_agent,WLTHN5834X,8146971585,aarav_agarwal4@protonmail.com,,50336.0,salaried_private,776,0.3121,0.0,0,home,1561000,180.0,0,,missing_required_field
LA009788,APP026877,Rohan Mukherjee,Surat,2023-07-27,BR011,online,WVJVC1512C,7426762369,fghosh@gmail.com,33.0,29637.0,,516,0.7408,3.0,5,home,1500000,240.0,0,,missing_required_field
LA009789,APP016226,Krishna Pillai,Kochi,not_a_date,BR025,online,XWIBH3186S,7112771729,imran.banerjee@rediffmail.com,43.0,81432.0,salaried_private,707,0.5793,0.0,2,vehicle,1855000,48.0,0,,unparseable_application_date
LA009802,APP014478,Manoj Verma,Visakhapatnam,2023-08-21,BR020,branch,ZLALH8168E,8280390980,ganesh.gowda@protonmail.com,39.0,12000.0,salaried_private,879,0.471,,0,gold,64000,12.0,0,,missing_required_field
LA009813,APP020789,Divya Bose,Rajkot,2024-05-03,BR038,branch,BVZWC9052R,7810390152,kavya53@yahoo.co.in,38.0,-1.0,self_employed_business,764,0.3775,0.0,0,vehicle,426000,36.0,0,,income_not_positive
LA009840,APP000093,Ritika Bose,Surat,2023-12-05,BR028,online,YYZVR6749C,7627757760,vinay.das@rediffmail.com,25.0,31767.0,contract,747,0.3107,,0,personal,178000,24.0,0,,missing_required_field
LA009846,APP026946,Sandeep Naidu,Ahmedabad,2024-09-06,BR005,branch,FLLQG8113Z,9860078414,prao@yahoo.co.in,45.0,22115.0,,600,0.3183,0.0,3,gold,150000,24.0,0,,missing_required_field
LA000245,APP004400,Sneha Iyer,Pune,2024-03-14,BR028,partner_referral,CWTWR1593D,9145414499,araman@yahoo.co.in,37.0,32681.0,salaried_government,808,0.6542,2.0,0,vehicle,457000,36.0,0,,duplicate_application_id
LA009882,APP012223,Sandeep Chauhan, Ahmedabad,2024-01-04,BR031,online,EKKDR0820V,9369624096,shegde@protonmail.com,35.0,-25000.0,salaried_private,754,0.4831,1.0,1,home,3244000,300.0,0,,income_not_positive
LA009893,APP023689,Neha Hegde,Nagpur,not_a_date,BR021,online,TTMSZ3063V,9792066408,lkrishnan@yahoo.co.in,31.0,42834.0,self_employed_professional,757,0.2975,1.0,0,vehicle,328000,36.0,0,,unparseable_application_date
LA009898,APP023282,Shreya Pillai,Lucknow,31/02/2024,BR009,partner_referral,NJIBE7756G,6235669693,naveen.naidu@gmail.com,29.0,85676.0,Self_Employed_Professional,719,0.2274,1.0,1,personal,324000,24.0,0,,unparseable_application_date
LA009916,APP015946,Vinay Shah, Mysuru,2023-11-09,BR033,branch,QCBBC7995S,9710548111,sandeep_iyer7@yahoo.co.in,42.0,99578.0,salaried_private,519,0.5565,,4,home,5234000,360.0,0,,missing_required_field
LA009947,APP026807,Aadhya Bhat,Madurai,2025-02-13,BR008,branch,FXJBR0172K,8900203693,sandeep_venkatesan4@gmail.com,,78775.0,self_employed_professional,852,0.5164,1.0,0,personal,1324000,48.0,1,820923.62,missing_required_field
LA009962,APP013422,Rohan Bose,Chennai,2023-01-09,BR037,branch,MANCK8292L,8108878511,vkapoor@rediffmail.com,37.0,-1.0,SALARIED_PRIVATE,578,0.4631,0.0,1,vehicle,524000,84.0,0,,income_not_positive
LA009969,APP021562,Pooja Prasad,Madurai,2024-11-10,BR038,branch,EPDPJ3460R,7539419251,bhargav.shah@hotmail.com,44.0,-1.0,self_employed_business,720,0.4265,0.0,1,gold,212000,24.0,0,,income_not_positive
LA009991,APP022462,Sneha Ramesh,Lucknow,2024-06-07,BR013,branch,ICETW9780W,8492110452,gayatri97@protonmail.com,26.0,-25000.0,self_employed_professional,704,0.5484,1.0,0,personal,186000,48.0,0,,income_not_positive
LA010015,APP007248,Karthik Kapoor,Chennai,2024-09-25,BR023,partner_referral,NVSDD4648Y,9125245044,naveen_joshi2@gmail.com,27.0,34418.0, salaried_private,-15,0.759,3.0,1,vehicle,213000,12.0,1,117986.9,credit_score_out_of_range
LA010024,APP002729,Karthik Varma,Kanpur,2025-03-25,BR019,online,QHLNH7821R,7631451381,praveen_agarwal2@hotmail.com,28.0,73464.0,salaried_government ,624,0.3558,,4,home,2571000,180.0,0,,missing_required_field
LA010025,APP021367,Nandini Banerjee,Lucknow,2023-03-13,BR018,direct_sales_agent,RAWBW5722B,7274962697,naveen_mehta9@outlook.com,42.0,-25000.0,self_employed_business,461,0.4655,1.0,7,vehicle,2384000,84.0,0,,income_not_positive
LA010042,APP014428,Divya Sharma,Madurai,2023-11-22,BR017,branch,JZLKS6001V,7390123035,aditi10@outlook.com,38.0,87944.0,salaried_private ,847,0.721,0.0,1,vehicle,1986000,,0,,missing_required_field
LA010087,APP019851,Arjun Patel,Rajkot,2024-09-19,BR009,branch,ZFYKC8584V,7912244703,bkulkarni@hotmail.com,33.0,115837.0,self_employed_business,889,0.4935,,0,home,5042000,240.0,0,,missing_required_field
LA010088,APP023352,Sneha Prasad,Tirunelveli,2023-11-21,BR010,online,NJFGJ9725W,7058738549,tarun.rathore@rediffmail.com,30.0,18949.0,self_employed_professional,485,0.5411,,6,personal,208000,24.0,0,,missing_required_field
LA010156,APP001972,Rohan Bhat,Indore,2023-10-19,BR024,branch,VUTIX7415N,8878494643,jyothi.chauhan@protonmail.com,53.0,-1.0,contract,692,0.3444,0.0,2,personal,445000,36.0,0,,income_not_positive
LA010186,APP007069,Rohan Nair,Rajkot,2023-10-15,BR037,online,GKSGA7146X,9308971695,ananya_bose1@hotmail.com,27.0,140897.0, SALARIED_PRIVATE ,682,0.5692,0.0,0,home,9619000,,1,1279963.45,missing_required_field
LA010222,APP015653,Anjali Chauhan,Kochi,2023-04-12,BR025,partner_referral,KGZLA0123M,9166243172,suresh_gowda3@gmail.com,42.0,-25000.0,salaried_private,624,0.3842,1.0,4,gold,180000,36.0,0,,income_not_positive
LA010224,APP012850,Vikram Shah,Ludhiana,2024-07-21,BR024,online,LUUDH2222Z,7842361553,sandeep21@yahoo.co.in,36.0,-25000.0,salaried_private,778,0.4119,0.0,1,personal,770000,60.0,0,,income_not_positive
LA010233,APP025520,Manoj Joshi,Delhi,,BR039,branch,IIIBF2545J,8757596362,vaishnavi80@protonmail.com,40.0,16286.0,self_employed_professional,793,0.318,2.0,0,gold,103000,36.0,0,,unparseable_application_date
LA010265,APP008155,Reyansh Rao,Hyderabad,2025-04-07,BR001,branch,HNLBM8480C,8683842036,uraman@yahoo.co.in,29.0,-25000.0,salaried_private,669,0.8508,0.0,1,home,1500000,240.0,0,,income_not_positive
LA010310,APP020043,Yash Kapoor,Delhi,2024-05-05,BR028,branch,TNMCK2155C,8130604405,jyothi_mukherjee9@rediffmail.com,34.0,-25000.0,self_employed_business,753,0.4577,1.0,0,personal,934000,36.0,1,425111.93,income_not_positive
LA010315,APP002553,Bhavana Bhat,Lucknow,2024-10-22,BR025,branch,RTUKK4225T,7197962063,achatterjee@outlook.com,27.0,56795.0,salaried_government,752,0.6135,2.0,0,personal,1085000,,0,,missing_required_field
LA010340,APP005814,Arjun Ramesh,Jaipur,2023-01-17,BR008,branch,NYBSG8519D,7813746689,jbhat@yahoo.co.in,,27642.0,salaried_government,654,0.6789,3.0,3,home,1506000,360.0,0,,missing_required_field
LA010352,APP011421,Vivaan Bose,Mumbai,2024-13-05,BR036,online,REKCU7488Y,9931979740,vinay_krishnan4@hotmail.com,33.0,57929.0,salaried_private,386,0.3358,1.0,11,gold,170000,12.0,0,,unparseable_application_date
LA000157,APP024839,Diya Krishnan,Lucknow,2023-09-17,BR020,online,RIXML0233R,9034872959,dshetty@yahoo.co.in,36.0,22793.0,self_employed_professional,578,0.4567,0.0,3,vehicle,406000,48.0,1,181405.79,duplicate_application_id
LA010425,APP004137,Manoj Prasad,Kochi,,BR035,online,BQFXC2294B,8544876711,dmukherjee@protonmail.com,35.0,69115.0,salaried_government,874,0.5404,1.0,1,personal,1289000,60.0,0,,unparseable_application_date
LA010442,APP023143,Karthik Rao,Chennai,2024-13-05,BR020,branch,BLGPK2163K,7726299463,nithya_gowda8@outlook.com,29.0,29067.0, self_employed_professional,700,0.3014,1.0,1,gold,111000,24.0,0,,unparseable_application_date
LA010453,APP025706,Lakshmi Pillai,Kolkata,31/02/2024,BR034,branch,RHXUW5796D,6071208048,uma_gowda1@yahoo.co.in,41.0,26278.0,self_employed_professional,746,0.4216,2.0,0,gold,114000,18.0,0,,unparseable_application_date
LA010457,APP007012,Aditya Mukherjee,Tirunelveli,2025-01-15,BR012,online,GACAJ1001B,6716048991,rajesh.ghosh@gmail.com,27.0,-25000.0,salaried_private,810,0.7325,0.0,0,vehicle,1773000,36.0,0,,income_not_positive
LA010490,APP026955,Aadhya Iyer,Kanpur,2023-12-15,BR034,direct_sales_agent,LCSJZ1674M,8577051689,sunita68@gmail.com,46.0,69353.0,,798,0.5011,0.0,1,home,2759000,120.0,0,,missing_required_field
LA010501,APP024304,Reyansh Naidu,Chennai,2023-09-30,BR029,branch,EFXYF8467A,6043543073,rahul.deshpande@outlook.com,33.0,97721.0,self_employed_professional,786,0.6585,1.0,0,home,6797000,,1,203910.0,missing_required_field
LA010502,APP024429,Pooja Malhotra,Tirunelveli,2025-06-23,BR013,online,AZECG5853P,6358751132,jayanth82@outlook.com,34.0,38277.0,self_employed_professional,828,0.4847,,0,gold,307000,18.0,0,,missing_required_field
LA010512,APP016581,Harsha Menon,Rajkot,2024-13-05,BR019,branch,JZXPI6376Q,9257116128,farhan_das3@yahoo.co.in,45.0,35527.0,salaried_private,496,0.2167,0.0,8,gold,126000,18.0,0,,unparseable_application_date
LA010525,APP026885,Sneha Kulkarni,Delhi,2023-04-19,BR009,branch,MPRLQ0119G,6918457349,pgupta@gmail.com,33.0,68816.0,,613,0.5311,1.0,3,home,3413000,300.0,0,,missing_required_field
LA010566,APP011117,Saanvi Iyer,Bengaluru,2024-04-15,BR016,branch,JXNIB1355T,6962844581,jsharma@protonmail.com,33.0,27532.0,Salaried_Private,525,0.6574,,7,personal,507000,48.0,0,,missing_required_field
LA010598,APP026925,Vivaan Banerjee,Nagpur,2023-11-28,BR027,branch,LNMKU8512L,8093388061,nithya.chatterjee@protonmail.com,39.0,17762.0,,900,0.4598,0.0,0,vehicle,500000,84.0,0,,missing_required_field
LA010600,APP020057,Sandeep Menon,Hyderabad,2024-01-25,BR001,direct_sales_agent,DMASY6097R,6291974170,sanjana67@gmail.com,34.0,14314.0,self_employed_business,535,0.4459,0.0,4,personal,224000,,1,212085.3,missing_required_field
LA010612,APP012212,Harsha Prasad,Surat ,2025-06-22,BR036,online,AUAGW2359F,8042379062,gkapoor@protonmail.com,35.0,-1.0,salaried_private,383,0.4411,0.0,10,vehicle,412000,48.0,0,,income_not_positive
LA000209,APP005380,Saanvi Bose,Mumbai,2023-11-24,BR026,partner_referral,HYXGZ3845D,7926562390,meera89@yahoo.co.in,46.0,46580.0,salaried_government,574,0.4653,0.0,3,personal,442000,24.0,1,324241.8,duplicate_application_id
LA010638,APP019158,Aarav Banerjee,Nagpur,2023-07-18,BR030,online,KPGBW9499H,9208325919,svenkatesan@hotmail.com,30.0,0.0,self_employed_business,550,0.6479,3.0,2,home,2565000,360.0,0,,income_not_positive
LA010646,APP005827,Priya Pillai,Vadodara,2023-06-04,BR032,branch,AEYAM2985H,6313517881,bhavana_das4@outlook.com,,65797.0,salaried_government,805,0.556,3.0,0,vehicle,881000,36.0,0,,missing_required_field
LA010661,APP000299,Sneha Prasad,Visakhapatnam,2025-06-01,BR001,branch,ALDKC1699J,9774505248,aarav.chatterjee@yahoo.co.in,28.0,-25000.0,contract,671,0.8665,1.0,0,personal,449000,12.0,0,,income_not_positive
LA010679,APP022795,Rohan Kulkarni,Coimbatore,2023-10-23,BR037,online,FZVDR1968L,8479619303,swathi.prasad@protonmail.com,28.0,-1.0,self_employed_professional,633,0.6347,1.0,3,vehicle,1933000,60.0,0,,income_not_positive
LA010728,APP022185,Rohan Joshi,Bhopal,2025-02-21,BR018,direct_sales_agent,PARZW1612S,8134400306,priya12@gmail.com,,106158.0,self_employed_business,824,0.43,0.0,0,home,5829000,360.0,0,,missing_required_field
LA010731,APP023455,Praveen Sharma,Madurai,2024-01-17,BR038,online,XDHFE7776N,9350761946,bhavana.iyer@yahoo.co.in,30.0,45818.0,self_employed_professional,509,0.4199,,9,gold,315000,18.0,0,,missing_required_field
LA010758,APP007547,Reyansh Prasad,Lucknow,2024-07-10,BR024,branch,AMFDA3103F,9592100000,varun.kulkarni@rediffmail.com,28.0,-25000.0,salaried_private,822,0.4274,0.0,1,home,1500000,300.0,0,,income_not_positive
LA010774,APP008468,Lakshmi Ramesh,Tirunelveli,2023-05-31,BR006,partner_referral,BTTQZ5689U,9260556964,jjoshi@protonmail.com,29.0,35981.0,salaried_private,676,0.6405,,1,home,2525000,360.0,0,,missing_required_field
LA010795,APP010253,Aarav Kapoor, Madurai,2024-12-12,BR017,partner_referral,SHYWA6661Y,6106980910,ananya_iyer1@protonmail.com,32.0,-25000.0,salaried_private,803,0.3342,0.0,0,vehicle,314000,48.0,0,,income_not_positive
LA010799,APP012224,Deepika Krishnan,Nashik,2023-01-28,BR031,partner_referral,JNJVR9414N,7632831515,esha.kapoor@outlook.com,35.0,-25000.0, salaried_private,739,0.5719,0.0,0,personal,345000,24.0,0,,income_not_positive
LA010850,APP014448,Neha Ramesh,Vadodara,2024-07-03,BR023,partner_referral,TFIMM0123S,8638895121,chetan75@yahoo.co.in,39.0,-1.0,salaried_private,701,0.4134,1.0,2,gold,149000,18.0,0,,income_not_positive
